DHSCLUST,goes_out,neglect_children,Urgues,Refuse_sex,Burns_Food,Overall
145,0,0,0,0,0,
145,0,0,0,1,0,
145,0,1,0,1,0,
145,0,0,0,0,0,
145,0,0,0,0,0,
145,1,0,1,0,0,
146,0,0,0,0,0,
146,0,0,0,0,0,
146,0,0,0,0,0,
146,0,0,0,0,0,
146,0,0,0,0,0,
146,0,0,0,0,0,
146,0,0,0,0,0,
146,0,0,0,0,0,
146,0,0,0,0,0,
146,0,0,0,0,0,
146,0,0,0,0,0,
146,0,0,0,0,0,
146,0,0,0,0,0,
146,1,1,1,0,0,
146,1,1,1,0,1,
146,0,0,0,0,0,
146,0,0,0,0,0,
146,1,1,0,0,0,
146,0,1,0,0,0,
146,0,0,0,0,0,
146,0,0,0,0,0,
147,0,0,0,0,0,
147,0,0,0,0,0,
147,0,0,0,0,0,
147,0,0,0,0,0,
147,0,0,0,0,0,
147,0,0,0,0,0,
147,0,0,0,0,0,
147,0,0,0,0,0,
147,0,0,0,0,0,
147,0,0,0,0,0,
147,1,1,1,0,0,
147,0,0,0,0,0,
147,0,0,0,0,0,
147,0,0,0,0,0,
147,0,0,1,0,0,
147,0,0,0,0,0,
147,0,0,0,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
148,0,0,1,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
148,1,0,0,0,0,
148,0,0,0,0,0,
148,0,0,0,0,0,
149,0,1,1,1,0,
149,0,1,1,1,0,
149,0,0,0,0,0,
149,1,1,1,0,0,
149,0,0,0,0,0,
149,0,0,0,0,0,
149,0,0,0,0,0,
149,0,0,0,0,0,
149,0,0,0,0,0,
149,0,0,0,0,0,
149,1,1,1,0,0,
149,0,1,0,0,0,
149,0,0,0,0,0,
149,0,0,0,0,0,
149,0,0,0,0,0,
149,0,0,0,0,0,
149,0,0,0,0,0,
149,0,1,0,0,0,
150,0,1,0,0,0,
150,1,1,0,0,0,
150,0,0,0,0,0,
150,0,0,0,0,0,
150,0,0,0,1,0,
150,0,0,0,0,0,
150,0,0,0,0,0,
150,0,0,0,0,0,
150,1,0,1,1,0,
150,0,0,0,0,0,
150,0,0,0,0,0,
150,0,1,0,0,0,
150,1,1,1,0,0,
150,0,0,0,0,0,
150,0,0,0,0,0,
151,0,0,0,0,0,
151,0,0,0,0,0,
151,0,0,1,0,0,
151,0,1,0,0,0,
151,0,0,0,0,0,
151,0,0,0,0,0,
151,8,0,1,0,0,
151,0,0,0,0,0,
151,0,0,0,0,0,
151,0,1,0,0,0,
151,1,0,0,0,0,
151,1,1,1,0,0,
151,0,0,0,0,0,
151,0,0,0,1,0,
151,0,1,0,0,0,
151,0,0,0,0,0,
151,1,1,0,0,0,
151,0,1,0,0,0,
151,0,0,0,0,0,
151,8,0,0,1,0,
151,1,1,1,0,0,
151,1,1,1,1,0,
151,0,1,0,0,0,
151,1,1,0,0,0,
152,0,0,0,0,0,
152,0,0,0,0,0,
152,0,0,0,0,0,
152,1,0,0,0,0,
152,0,0,0,0,0,
152,0,0,0,0,0,
152,0,0,0,0,0,
152,0,0,0,0,0,
152,1,1,0,0,0,
152,0,0,0,0,0,
152,0,0,0,0,0,
152,0,0,0,0,0,
152,0,0,0,0,0,
152,0,0,0,0,0,
152,0,0,0,0,0,
152,0,0,1,0,0,
152,0,0,0,0,0,
152,1,1,1,1,0,
152,1,1,0,0,0,
152,0,0,0,0,0,
152,0,0,0,0,0,
152,0,0,0,0,0,
152,0,0,0,0,0,
152,1,0,0,0,0,
152,0,1,0,0,0,
152,0,0,0,0,0,
153,0,0,0,0,0,
153,1,0,0,0,0,
153,0,1,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,0,1,1,1,0,
153,0,1,1,0,1,
153,1,1,1,1,1,
153,1,1,1,1,0,
153,0,1,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,0,0,0,0,0,
153,1,1,0,1,0,
153,0,0,1,0,0,
153,0,0,0,0,0,
153,1,1,1,0,1,
153,0,0,0,0,0,
153,0,0,0,0,0,
154,1,1,1,0,0,
154,0,0,0,0,0,
154,0,0,0,0,0,
154,1,1,1,0,0,
154,0,0,0,0,0,
154,8,1,1,1,1,
154,0,0,1,0,0,
154,0,0,0,0,0,
154,0,0,1,0,0,
154,0,0,0,0,0,
154,0,0,1,0,0,
155,1,1,0,0,0,
155,0,0,0,0,0,
155,0,0,0,0,0,
155,0,0,0,0,0,
155,0,0,0,0,0,
155,0,0,0,0,0,
155,0,0,0,0,0,
155,0,0,0,0,0,
155,0,0,0,0,0,
156,1,1,1,0,0,
156,0,0,0,0,0,
156,0,0,0,0,0,
156,0,1,0,0,0,
156,0,0,0,0,0,
156,0,0,0,0,0,
156,0,1,1,0,0,
156,0,0,0,0,0,
156,0,0,0,0,0,
156,1,1,0,1,1,
156,0,0,0,0,0,
156,0,0,0,0,0,
156,0,0,0,0,0,
156,0,0,0,0,0,
156,0,0,0,0,0,
156,0,0,0,0,0,
156,0,0,0,0,0,
156,0,0,0,0,0,
156,0,0,0,0,0,
156,1,1,1,0,0,
156,0,0,0,0,0,
156,0,0,0,0,0,
156,0,0,1,0,0,
156,0,0,1,0,0,
156,0,0,0,0,0,
157,0,0,0,0,0,
157,0,0,0,0,0,
157,1,1,0,0,0,
157,0,0,0,0,0,
157,1,1,1,1,1,
157,0,0,0,0,0,
157,1,1,1,1,1,
157,0,0,0,0,0,
157,0,0,0,0,0,
157,1,1,1,1,0,
157,1,0,0,0,1,
157,0,0,0,0,0,
157,0,0,0,0,0,
157,0,0,0,0,0,
157,0,0,0,0,0,
157,0,0,0,0,0,
157,1,1,0,0,0,
157,1,1,0,0,0,
157,0,0,0,0,0,
157,1,1,0,0,1,
157,0,0,0,0,0,
157,0,0,0,0,0,
157,0,0,0,0,0,
157,0,0,0,0,0,
157,1,1,1,0,0,
157,0,0,0,0,0,
157,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
158,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
159,0,0,0,0,0,
160,0,0,0,0,0,
160,0,0,0,0,0,
160,0,0,0,0,0,
160,0,1,0,1,0,
160,0,0,0,0,0,
161,0,0,1,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,1,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,1,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,1,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,1,1,,0,1,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,0,0,0,0,0,
161,1,1,1,1,1,
161,0,0,0,0,0,
162,0,0,0,0,0,
162,0,0,0,0,0,
162,0,0,0,0,0,
162,0,0,0,0,0,
162,0,0,0,0,0,
162,0,0,0,0,0,
162,0,1,0,0,0,
162,0,1,0,1,0,
162,0,0,0,0,0,
162,0,1,0,8,0,
162,0,0,0,0,0,
162,0,1,0,0,0,
162,0,0,0,0,0,
162,0,0,0,0,0,
162,0,0,0,0,0,
162,0,0,0,0,0,
162,0,0,0,0,0,
162,1,1,1,0,0,
162,0,0,0,0,0,
162,0,0,0,0,0,
163,0,0,0,0,0,
163,0,0,0,0,0,
163,0,0,0,0,0,
163,0,0,0,1,0,
163,1,1,1,1,0,
163,0,1,0,0,0,
163,0,0,1,1,0,
163,0,0,0,0,0,
163,0,0,0,0,0,
163,0,0,0,0,0,
163,0,0,0,0,0,
163,0,0,0,0,0,
163,1,1,0,0,0,
163,0,0,0,0,0,
163,1,1,1,1,0,
163,0,0,0,0,0,
163,1,1,0,0,0,
163,1,1,1,1,1,
163,0,0,0,0,0,
163,1,1,1,1,0,
163,0,1,0,0,1,
163,1,1,1,0,0,
163,0,0,0,0,0,
163,1,1,1,1,1,
163,0,0,0,0,0,
163,0,0,0,0,0,
163,0,0,0,0,0,
163,1,1,1,1,1,
163,1,1,1,1,1,
163,1,1,0,0,0,
164,1,1,1,1,0,
164,0,0,0,8,8,
164,1,1,0,0,0,
164,1,0,0,1,1,
164,0,0,0,0,0,
164,1,1,0,0,0,
164,1,1,0,0,0,
164,0,0,0,1,0,
164,1,1,0,1,0,
164,0,1,1,1,0,
164,0,0,0,0,0,
164,0,0,0,0,0,
164,0,0,0,0,0,
164,0,0,0,1,0,
164,0,1,0,0,0,
164,0,0,0,8,0,
164,0,1,0,0,1,
164,0,0,1,0,0,
164,0,0,0,0,0,
164,0,0,1,1,0,
164,0,0,8,8,8,
164,1,0,0,0,0,
165,0,0,0,0,0,
165,0,1,0,0,0,
165,0,0,0,1,0,
165,0,0,0,0,0,
165,1,1,1,1,0,
165,1,1,1,0,0,
165,0,0,0,0,0,
165,0,0,0,0,0,
165,1,1,1,1,0,
165,0,0,0,0,0,
165,0,0,0,0,0,
165,0,0,0,0,0,
165,0,0,0,0,0,
165,0,0,0,0,0,
165,0,0,0,0,0,
165,0,0,0,0,0,
165,0,0,0,0,0,
166,0,0,0,0,0,
166,0,0,0,0,0,
166,0,0,0,0,0,
166,0,0,0,0,0,
166,0,0,0,0,0,
166,0,0,0,0,0,
166,0,0,0,1,0,
166,0,0,0,0,0,
166,0,0,0,0,0,
166,0,1,0,0,0,
166,0,0,0,0,0,
166,0,0,0,0,0,
166,0,0,0,0,0,
166,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,1,1,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
167,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,1,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,0,0,0,0,
168,0,1,0,0,0,
168,0,0,1,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,1,0,0,0,
169,0,0,0,0,0,
169,1,1,1,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,1,0,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,1,1,1,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,0,0,0,0,0,
169,1,1,1,0,1,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,1,1,0,0,
170,0,0,0,0,0,
170,1,1,0,1,1,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,1,1,0,1,0,
170,1,0,0,1,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
170,0,0,0,0,0,
171,0,8,8,0,8,
171,0,0,1,1,0,
171,0,0,0,0,0,
171,0,0,0,1,0,
171,0,0,0,0,0,
171,1,1,1,1,0,
171,0,0,0,0,0,
171,0,0,1,0,0,
171,8,8,8,0,8,
171,8,8,8,8,8,
171,8,8,8,8,8,
171,0,0,0,0,0,
171,0,0,0,1,0,
171,0,1,0,0,0,
171,0,0,0,0,0,
171,1,1,1,1,0,
171,0,0,1,0,0,
171,0,0,0,0,0,
171,0,0,0,0,0,
171,0,0,0,0,0,
171,0,0,0,0,0,
171,0,0,0,0,0,
171,0,0,0,0,0,
171,0,0,0,0,0,
172,1,1,0,0,0,
172,0,1,0,1,0,
172,0,0,0,0,0,
172,0,1,0,0,0,
172,0,0,0,0,0,
172,0,0,0,0,0,
172,0,1,1,0,0,
172,0,0,0,0,0,
172,0,0,0,0,0,
172,0,0,0,0,0,
172,0,0,0,0,0,
172,0,0,0,0,0,
172,0,0,0,0,0,
172,1,1,1,0,0,
172,1,1,1,0,0,
172,1,1,0,0,0,
172,0,0,0,0,0,
172,1,1,0,0,0,
172,0,0,0,0,0,
172,0,1,0,0,1,
172,0,0,0,0,0,
173,0,0,0,0,0,
173,0,0,0,0,0,
173,0,1,0,0,0,
173,0,0,0,0,0,
173,1,1,1,0,0,
173,0,0,0,0,0,
173,0,0,0,0,0,
173,0,0,0,0,0,
173,0,0,0,0,0,
173,0,0,0,0,0,
173,0,0,0,0,0,
173,0,0,0,0,0,
173,0,0,0,0,0,
173,0,0,0,0,0,
173,0,0,0,0,0,
173,0,0,0,0,0,
173,0,0,0,0,0,
173,1,0,0,0,0,
173,0,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,0,1,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,1,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,1,1,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
174,0,0,0,0,0,
175,1,1,1,1,1,
175,0,0,0,0,0,
175,0,0,0,0,0,
175,0,0,0,0,0,
175,0,0,0,0,0,
175,1,1,1,1,0,
175,0,0,0,0,0,
175,1,0,0,0,0,
175,1,0,1,0,0,
175,0,0,0,0,0,
175,0,0,0,0,0,
175,0,0,0,0,0,
175,1,1,0,0,1,
175,0,0,0,0,0,
175,0,0,0,0,1,
175,0,0,0,1,0,
175,0,0,0,0,0,
175,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,1,0,0,0,
176,1,1,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
176,0,0,0,0,0,
177,1,1,1,1,1,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,1,1,1,1,1,
177,0,0,0,0,0,
177,1,1,0,0,0,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,0,1,1,1,0,
177,1,1,1,1,0,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,8,8,8,8,8,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,0,0,0,0,0,
177,1,1,1,1,1,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,1,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
178,0,0,0,0,0,
179,0,0,0,0,0,
179,0,1,0,0,0,
179,0,0,0,0,0,
179,0,1,0,0,0,
179,0,0,0,0,0,
179,0,0,1,0,0,
179,0,0,0,0,0,
179,0,0,0,0,0,
179,0,0,0,0,0,
179,0,1,0,0,0,
179,1,1,0,0,0,
179,1,1,0,1,0,
179,1,1,0,0,0,
179,0,0,0,0,0,
179,0,0,0,0,0,
179,0,0,0,0,0,
179,1,0,0,0,0,
179,0,0,0,0,0,
179,0,0,0,0,0,
179,0,0,0,1,0,
179,1,0,0,0,0,
179,0,0,0,0,0,
179,0,0,0,0,0,
179,1,1,0,0,0,
180,0,0,1,0,0,
180,0,0,0,0,0,
180,0,0,0,0,0,
180,0,0,0,0,0,
180,0,0,0,0,0,
180,1,1,0,0,0,
180,0,0,0,0,0,
180,0,0,1,1,0,
180,0,0,0,0,1,
180,0,0,0,0,0,
180,1,1,1,1,0,
180,1,1,0,0,0,
180,1,1,0,1,0,
180,0,0,0,0,0,
180,1,1,1,1,0,
180,0,0,0,0,0,
180,0,0,0,0,0,
180,1,1,0,1,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
181,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
182,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,1,0,0,
183,1,1,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,1,1,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,1,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
183,0,0,0,0,0,
184,0,0,0,0,0,
184,1,1,0,0,0,
184,0,1,0,0,0,
184,0,1,0,0,0,
184,1,1,1,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,1,0,1,1,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,1,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
184,0,0,0,0,0,
185,0,0,0,0,0,
185,0,0,0,0,0,
185,1,1,0,0,0,
185,0,0,0,0,0,
185,1,1,1,1,0,
185,0,0,0,0,0,
185,0,1,1,0,1,
185,0,0,0,0,0,
185,0,0,0,0,0,
185,0,0,0,0,0,
185,0,0,0,0,0,
185,1,1,1,1,1,
185,0,0,0,0,0,
185,0,0,0,0,0,
185,0,0,1,0,0,
185,1,1,1,1,1,
185,0,0,0,0,0,
185,0,1,0,0,0,
185,0,0,0,0,1,
186,0,0,0,0,0,
186,1,1,1,1,1,
186,0,1,1,0,0,
186,0,1,1,0,0,
186,1,1,1,1,0,
186,0,0,0,0,0,
186,0,1,0,0,0,
186,1,1,1,1,1,
186,1,1,0,0,0,
186,0,0,0,0,0,
186,0,0,1,1,0,
186,0,0,0,1,0,
186,0,0,0,0,0,
186,1,1,0,0,0,
186,0,0,0,0,0,
186,0,1,1,0,0,
186,0,1,0,0,0,
186,0,1,1,0,0,
186,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,1,1,1,1,
187,0,1,1,1,1,
187,0,0,0,0,0,
187,0,1,1,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
187,0,0,0,0,0,
188,0,0,0,0,0,
188,0,0,0,0,0,
188,0,1,0,1,0,
188,0,0,0,0,0,
188,8,8,8,8,8,
188,0,0,0,0,0,
188,1,1,1,1,0,
188,0,0,0,0,0,
188,1,1,0,0,0,
188,0,1,0,0,0,
188,0,0,0,0,0,
188,0,0,0,0,0,
188,1,1,0,1,0,
188,0,0,0,0,0,
188,0,0,0,0,0,
188,0,0,0,0,0,
188,1,0,0,0,0,
188,0,0,0,0,0,
188,0,1,0,0,0,
188,0,1,1,0,0,
188,0,0,0,0,0,
188,0,0,0,0,0,
188,0,0,0,0,0,
189,0,0,0,0,0,
189,0,0,0,0,0,
189,0,0,0,0,0,
189,0,0,0,0,0,
189,0,0,0,0,0,
189,1,1,1,1,1,
189,0,0,0,0,0,
189,0,0,0,0,0,
189,0,0,0,0,0,
189,0,0,0,0,0,
189,0,0,0,0,0,
189,0,0,0,0,0,
189,0,0,0,0,0,
189,0,0,0,0,0,
189,0,0,0,0,0,
190,0,0,0,0,0,
190,1,0,0,0,0,
190,0,1,0,0,1,
190,8,8,8,8,8,
190,0,0,0,1,0,
190,0,0,0,0,0,
190,1,1,0,0,0,
190,0,0,0,0,0,
190,0,0,0,0,0,
190,0,0,0,0,0,
190,0,0,0,0,0,
190,0,0,1,0,0,
190,1,0,0,1,0,
190,0,0,0,0,0,
190,1,1,0,0,1,
190,0,0,0,0,0,
190,0,0,0,0,0,
190,0,0,0,0,0,
190,0,0,0,0,0,
190,1,1,1,1,1,
190,0,0,0,0,0,
190,0,0,0,0,0,
190,0,0,0,0,0,
190,0,0,0,0,0,
190,0,0,0,0,0,
190,1,0,0,0,1,
190,1,1,1,0,0,
190,0,0,8,0,1,
190,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,8,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
191,0,0,0,0,0,
192,0,0,1,0,0,
192,0,0,0,0,0,
192,0,8,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,1,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,1,0,1,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
192,0,0,0,0,0,
193,0,1,1,1,0,
193,1,1,0,1,0,
193,0,0,8,0,0,
193,1,1,0,1,0,
193,0,0,0,1,0,
193,0,0,0,1,0,
193,1,1,0,0,0,
193,1,1,0,1,0,
193,1,0,1,1,0,
193,0,0,1,1,0,
193,0,0,0,0,0,
193,1,1,0,1,1,
193,1,0,0,1,1,
193,0,0,0,0,0,
193,1,1,0,1,0,
193,1,1,1,1,1,
193,1,1,1,1,0,
193,0,0,1,1,0,
193,0,0,0,8,0,
193,0,0,0,0,0,
193,0,0,0,0,0,
193,0,0,0,0,0,
193,1,1,0,1,0,
193,1,1,0,0,1,
193,1,1,0,1,0,
193,1,1,1,1,1,
193,0,0,0,0,0,
193,1,1,1,1,0,
193,1,1,0,1,0,
193,0,0,0,0,0,
193,1,0,1,1,0,
193,1,1,0,1,0,
193,0,0,0,0,0,
193,1,0,0,0,0,
194,0,0,0,0,0,
194,0,0,1,1,0,
194,0,0,0,0,0,
194,1,1,0,0,1,
194,0,0,0,0,0,
194,0,0,0,0,0,
194,0,0,0,0,0,
194,0,0,1,1,0,
194,0,0,0,0,0,
194,0,0,0,0,0,
194,0,0,0,0,0,
194,0,0,0,0,0,
194,1,1,1,0,1,
194,1,1,1,1,1,
194,0,0,0,0,0,
194,1,0,0,0,0,
194,1,1,1,1,1,
194,0,0,0,0,0,
194,1,0,1,0,0,
194,0,0,0,0,0,
194,1,1,0,1,1,
194,1,0,1,1,0,
194,0,0,0,0,0,
